Date,SONIA
2023-03-23,0.04073333333333333
2023-03-23,0.04086666666666666
2023-03-23,0.04193333333333333
2023-03-23,0.04173333333333333
2023-03-23,0.04173333333333333
2023-03-23,0.04186666666666667
2023-03-24,0.041133333333333334
2023-03-24,0.04093333333333333
2023-03-24,0.04093333333333333
2023-03-24,0.041133333333333334
2023-03-24,0.041999999999999996
2023-03-25,0.04139999999999999
2023-03-25,0.0412
2023-03-25,0.0412
2023-03-25,0.04139999999999999
2023-03-25,0.041999999999999996
2023-03-26,0.041666666666666664
2023-03-26,0.041466666666666666
2023-03-26,0.041466666666666666
2023-03-26,0.0416
2023-03-27,0.04173333333333333
2023-03-28,0.04173333333333333
2023-03-29,0.04174252873563218
2023-03-30,0.04175172413793103
2023-03-31,0.04176091954022988
2023-04-01,0.04177011494252873
2023-04-02,0.04177931034482758
2023-04-03,0.041788505747126434
2023-04-04,0.041797701149425284
2023-04-05,0.041806896551724135
2023-04-06,0.041816091954022985
2023-04-07,0.041825287356321836
2023-04-08,0.041834482758620686
2023-04-09,0.04184367816091954
2023-04-10,0.04185287356321839
2023-04-11,0.04186206896551724
2023-04-12,0.04187126436781609
2023-04-13,0.04188045977011494
2023-04-14,0.04188965517241379
2023-04-15,0.04189885057471264
2023-04-16,0.04190804597701149
2023-04-17,0.04191724137931034
2023-04-18,0.04192643678160919
2023-04-19,0.04193563218390804
2023-04-20,0.04194482758620689
2023-04-21,0.04195402298850574
2023-04-22,0.041963218390804594
2023-04-23,0.041972413793103444
2023-04-24,0.041981609195402295
2023-04-25,0.041990804597701145
2023-04-26,0.041999999999999996
2023-04-27,0.04213333333333333
2023-04-27,0.04206666666666667
2023-04-27,0.041999999999999996
2023-04-27,0.04213333333333333
2023-04-28,0.04173333333333333
2023-04-28,0.04226666666666666
2023-04-28,0.0422
2023-04-28,0.0422
2023-04-28,0.04226666666666666
2023-04-29,0.04173333333333333
2023-04-29,0.04246666666666666
2023-04-29,0.042333333333333334
2023-04-29,0.042333333333333334
2023-04-29,0.04246666666666666
2023-04-30,0.0418
